ID,Grasp,Video,StartFrame,EndFrame,PIP,Subject,Duration,BigCategories,SmallCategories,Timestamp
8799,lateral tripod,073.mp4,5757,5781,Intermediate,Machinist 2,0.96,int-lateral,int-lateral,03:50.3
4119,medium wrap,179.mp4,2095,2724,Power,Housekeeper 2,25.16,pow-prismatic,pow-cylindric,01:23.8
2047,power sphere,113.mp4,705,789,Power,Housekeeper 1,3.36,circular,pow-circular,00:28.2
91,index finger extension,041.mp4,10650,10675,Power,Housekeeper 1,1.0,pow-prismatic,pow-oblique,0:07:06
877,medium wrap,045.mp4,31900,32050,Power,Housekeeper 1,6.0,pow-prismatic,pow-cylindric,0:21:16
7358,light tool,058.mp4,11180,11317,Power,Machinist 2,5.48,pow-prismatic,pow-oblique,07:27.2
9227,thumb-2 finger,078.mp4,10010,10055,Precision,Machinist 2,1.8,pre-prismatic,pre-prismatic,06:40.4
6804,thumb-2 finger,098.mp4,7287,7399,Precision,Machinist 1,4.5,pre-prismatic,pre-prismatic,04:51.5
306,medium wrap,042.mp4,28150,28200,Power,Housekeeper 1,2.0,pow-prismatic,pow-cylindric,0:18:46
4807,index finger extension,086.mp4,21800,21825,Power,Machinist 1,1.0,pow-prismatic,pow-oblique,0:14:32
7476,lateral pinch,060.mp4,182,191,Intermediate,Machinist 2,0.36,int-lateral,int-lateral,00:07.3
654,power sphere,044.mp4,12575,12800,Power,Housekeeper 1,9.0,circular,pow-circular,0:08:23
3318,lateral tripod,161.mp4,5660,5780,Intermediate,Housekeeper 2,4.8,int-lateral,int-lateral,03:46.4
1940,power sphere,111.mp4,15015,15053,Power,Housekeeper 1,1.52,circular,pow-circular,10:00.6
1358,sphere-3 finger,050.mp4,8075,8122,Power,Housekeeper 1,1.88,circular,pow-circular,0:05:23
7273,thumb-3 finger,057.mp4,9040,9362,Precision,Machinist 2,12.88,pre-prismatic,pre-prismatic,06:01.6
10095,medium wrap,011.mp4,11910,11965,Power,Machinist 2,2.2,pow-prismatic,pow-cylindric,07:56.4
8994,thumb-3 finger,074.mp4,10037,10080,Precision,Machinist 2,1.72,pre-prismatic,pre-prismatic,06:41.5
7136,light tool,055.mp4,6262,7693,Power,Machinist 2,57.24,pow-prismatic,pow-oblique,04:10.5
6746,light tool,096.mp4,36455,36646,Power,Machinist 1,7.64,pow-prismatic,pow-oblique,24:18.2
7359,thumb-2 finger,058.mp4,11340,11378,Precision,Machinist 2,1.52,pre-prismatic,pre-prismatic,07:33.6
2913,power sphere,155.mp4,12910,12977,Power,Housekeeper 2,2.69,circular,pow-circular,08:36.4
6596,thumb-index finger,096.mp4,8622,8730,Precision,Machinist 1,4.32,pre-prismatic,pre-pinch,05:44.9
5233,thumb-index finger,088.mp4,24275,24400,Precision,Machinist 1,5.0,pre-prismatic,pre-pinch,0:16:11
2473,precision disk,149.mp4,14090,14112,Precision,Housekeeper 2,0.88,circular,pre-circular,09:23.6
6546,light tool,095.mp4,41327,41400,Power,Machinist 1,2.92,pow-prismatic,pow-oblique,27:33.1
4884,thumb-2 finger,086.mp4,39150,39250,Precision,Machinist 1,4.0,pre-prismatic,pre-prismatic,0:26:06
5594,tripod,090.mp4,19225,19325,Precision,Machinist 1,4.0,circular,pre-circular,0:12:49
5392,adduction,089.mp4,6750,6800,Intermediate,Machinist 1,2.0,pre-prismatic,pre-pinch,0:04:30
8096,thumb-3 finger,067.mp4,5542,5794,Precision,Machinist 2,10.08,pre-prismatic,pre-prismatic,03:41.7
4857,medium wrap,086.mp4,35275,35450,Power,Machinist 1,7.0,pow-prismatic,pow-cylindric,0:23:31
4522,medium wrap,085.mp4,325,425,Power,Machinist 1,4.0,pow-prismatic,pow-cylindric,0:00:13
10345,thumb-3 finger,015.mp4,12165,12307,Precision,Machinist 2,5.7,pre-prismatic,pre-prismatic,08:06.6
8571,lateral tripod,071.mp4,2340,2479,Intermediate,Machinist 2,5.56,int-lateral,int-lateral,01:33.6
7849,lateral tripod,064.mp4,7315,7673,Intermediate,Machinist 2,14.32,int-lateral,int-lateral,04:52.6
2608,power sphere,151.mp4,8925,8936,Power,Housekeeper 2,0.44,circular,pow-circular,05:57.0
4197,precision disk,116.mp4,4627,7161,Precision,Housekeeper 2,101.36,circular,pre-circular,03:05.1
5430,medium wrap,089.mp4,16500,16525,Power,Machinist 1,1.0,pow-prismatic,pow-cylindric,0:11:00
5223,light tool,088.mp4,22600,22675,Power,Machinist 1,3.0,pow-prismatic,pow-oblique,0:15:04
2348,precision disk,145.mp4,3945,4764,Precision,Housekeeper 2,32.76,circular,pre-circular,02:37.8
5804,thumb-2 finger,091.mp4,28635,28664,Precision,Machinist 1,1.16,pre-prismatic,pre-prismatic,19:05.4
2846,medium wrap,154.mp4,2635,2682,Power,Housekeeper 2,1.88,pow-prismatic,pow-cylindric,01:45.4
8496,lateral pinch,070.mp4,7084,7102,Intermediate,Machinist 2,0.72,int-lateral,int-lateral,04:43.4
5506,index finger extension,090.mp4,100,125,Power,Machinist 1,1.0,pow-prismatic,pow-oblique,0:00:04
5020,tripod,087.mp4,29925,30050,Precision,Machinist 1,5.0,circular,pre-circular,0:19:57
3943,power sphere,176.mp4,6675,6703,Power,Housekeeper 2,1.12,circular,pow-circular,04:27.0
8299,inferior pincer,069.mp4,5472,5512,Precision,Machinist 2,1.6,pre-prismatic,pre-pinch,03:38.9
6622,thumb-3 finger,096.mp4,12440,12586,Precision,Machinist 1,5.84,pre-prismatic,pre-prismatic,08:17.6
2899,precision disk,155.mp4,10075,10198,Precision,Housekeeper 2,4.92,circular,pre-circular,06:43.0
8140,lateral tripod,068.mp4,3767,3805,Intermediate,Machinist 2,1.52,int-lateral,int-lateral,02:30.7
9261,lateral tripod,078.mp4,12652,12662,Intermediate,Machinist 2,0.4,int-lateral,int-lateral,08:26.1
2628,power sphere,151.mp4,11152,11173,Power,Housekeeper 2,0.84,circular,pow-circular,07:26.1
8300,medium wrap,069.mp4,5525,5546,Power,Machinist 2,0.84,pow-prismatic,pow-cylindric,03:41.0
9118,small diameter,076.mp4,10202,10245,Power,Machinist 2,1.72,pow-prismatic,pow-cylindric,06:48.1
6653,lateral pinch,096.mp4,18262,18461,Intermediate,Machinist 1,7.96,int-lateral,int-lateral,12:10.5
5245,lateral tripod,088.mp4,25625,25700,Intermediate,Machinist 1,3.0,int-lateral,int-lateral,0:17:05
4186,precision disk,116.mp4,0,576,Precision,Housekeeper 2,23.04,circular,pre-circular,00:00.0
6053,thumb-2 finger,092.mp4,42310,42342,Precision,Machinist 1,1.28,pre-prismatic,pre-prismatic,28:12.4
6075,thumb-2 finger,093.mp4,3740,4748,Precision,Machinist 1,40.32,pre-prismatic,pre-prismatic,02:29.6
9276,thumb-4 finger,078.mp4,14330,14352,Precision,Machinist 2,0.88,pre-prismatic,pre-prismatic,09:33.2
558,power sphere,043.mp4,42825,42900,Power,Housekeeper 1,3.0,circular,pow-circular,0:28:33
6194,thumb-2 finger,093.mp4,33602,33647,Precision,Machinist 1,1.8,pre-prismatic,pre-prismatic,22:24.1
9081,ring,076.mp4,4540,4636,Power,Machinist 2,3.84,pow-prismatic,pow-cylindric,03:01.6
1513,thumb-index finger,051.mp4,27375,27393,Precision,Housekeeper 1,0.72,pre-prismatic,pre-pinch,0:18:15
5402,thumb-index finger,089.mp4,8575,8625,Precision,Machinist 1,2.0,pre-prismatic,pre-pinch,0:05:43
5178,lateral pinch,088.mp4,13150,13225,Intermediate,Machinist 1,3.0,int-lateral,int-lateral,0:08:46
3096,precision disk,158.mp4,1425,1724,Precision,Housekeeper 2,11.96,circular,pre-circular,00:57.0
5609,tripod,090.mp4,22750,22825,Precision,Machinist 1,3.0,circular,pre-circular,0:15:10
139,medium wrap,041.mp4,24250,24750,Power,Housekeeper 1,20.0,pow-prismatic,pow-cylindric,0:16:10
4094,light tool,177.mp4,10677,10697,Power,Housekeeper 2,0.8,pow-prismatic,pow-oblique,07:07.1
7927,thumb-2 finger,065.mp4,9615,10082,Precision,Machinist 2,18.68,pre-prismatic,pre-prismatic,06:24.6
5016,tripod,087.mp4,29525,29700,Precision,Machinist 1,7.0,circular,pre-circular,0:19:41
2632,power sphere,151.mp4,11435,11459,Power,Housekeeper 2,0.96,circular,pow-circular,07:37.4
4436,thumb-index finger,084.mp4,14250,14375,Precision,Machinist 1,5.0,pre-prismatic,pre-pinch,0:09:30
5936,tripod,092.mp4,20905,21360,Precision,Machinist 1,18.2,circular,pre-circular,13:56.2
6284,light tool,094.mp4,40995,41128,Power,Machinist 1,5.32,pow-prismatic,pow-oblique,27:19.8
10268,thumb-index finger,014.mp4,11252,11414,Precision,Machinist 2,6.5,pre-prismatic,pre-pinch,07:30.1
1573,medium wrap,051.mp4,40200,40227,Power,Housekeeper 1,1.08,pow-prismatic,pow-cylindric,0:26:48
5575,lateral pinch,090.mp4,16075,16150,Intermediate,Machinist 1,3.0,int-lateral,int-lateral,0:10:43
6943,tripod,053.mp4,7334,7356,Precision,Machinist 2,0.88,circular,pre-circular,04:53.4
4203,precision disk,116.mp4,7932,9577,Precision,Housekeeper 2,65.8,circular,pre-circular,05:17.3
4624,medium wrap,085.mp4,28775,28800,Power,Machinist 1,1.0,pow-prismatic,pow-cylindric,0:19:11
57,sphere-3 finger,041.mp4,4425,4450,Power,Housekeeper 1,1.0,circular,pow-circular,0:02:57
8999,thumb-2 finger,074.mp4,10755,12349,Precision,Machinist 2,63.76,pre-prismatic,pre-prismatic,07:10.2
950,sphere-3 finger,178.mp4,19600,19650,Power,Housekeeper 1,2.0,circular,pow-circular,0:13:04
2868,precision disk,155.mp4,3235,3318,Precision,Housekeeper 2,3.32,circular,pre-circular,02:09.4
557,thumb-2 finger,043.mp4,42575,42750,Precision,Housekeeper 1,7.0,pre-prismatic,pre-prismatic,0:28:23
3654,precision disk,170.mp4,3440,3785,Precision,Housekeeper 2,13.8,circular,pre-circular,02:17.6
3359,precision disk,162.mp4,0,405,Precision,Housekeeper 2,16.24,circular,pre-circular,00:00.0
1522,precision disk,051.mp4,30050,30084,Precision,Housekeeper 1,1.36,circular,pre-circular,0:20:02
151,thumb-4 finger,041.mp4,29025,29050,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:19:21
2051,sphere-3 finger,113.mp4,3420,3504,Power,Housekeeper 1,3.36,circular,pow-circular,02:16.8
2567,medium wrap,151.mp4,1935,2020,Power,Housekeeper 2,3.41,pow-prismatic,pow-cylindric,01:17.4
3704,adducted thumb,171.mp4,1702,1750,Power,Housekeeper 2,1.92,pow-prismatic,pow-oblique,01:08.1
5898,thumb-3 finger,092.mp4,10515,10556,Precision,Machinist 1,1.64,pre-prismatic,pre-prismatic,07:00.6
123,lateral tripod,041.mp4,16125,16275,Intermediate,Housekeeper 1,6.0,int-lateral,int-lateral,0:10:45
5285,thumb-index finger,088.mp4,32575,32625,Precision,Machinist 1,2.0,pre-prismatic,pre-pinch,0:21:43
5324,thumb-3 finger,088.mp4,39950,40200,Precision,Machinist 1,10.0,pre-prismatic,pre-prismatic,0:26:38
3785,lateral pinch,173.mp4,1310,1338,Intermediate,Housekeeper 2,1.12,int-lateral,int-lateral,00:52.4
5429,thumb-3 finger,089.mp4,16400,16475,Precision,Machinist 1,3.0,pre-prismatic,pre-prismatic,0:10:56
7409,index finger extension,059.mp4,6150,6329,Power,Machinist 2,7.16,pow-prismatic,pow-oblique,04:06.0
7741,tripod,063.mp4,667,711,Precision,Machinist 2,1.76,circular,pre-circular,00:26.7
5272,thumb-index finger,088.mp4,30675,30700,Precision,Machinist 1,1.0,pre-prismatic,pre-pinch,0:20:27
9627,tripod,082.mp4,702,736,Precision,Machinist 2,1.36,circular,pre-circular,00:28.1
3817,medium wrap,173.mp4,14105,14514,Power,Housekeeper 2,16.36,pow-prismatic,pow-cylindric,09:24.2
6351,ring,095.mp4,6337,6537,Power,Machinist 1,8.03,pow-prismatic,pow-cylindric,04:13.5
6632,precision disk,096.mp4,13647,13656,Precision,Machinist 1,0.36,circular,pre-circular,09:05.9
4754,power sphere,086.mp4,12100,12650,Power,Machinist 1,22.0,circular,pow-circular,0:08:04
5124,thumb-2 finger,088.mp4,2500,2525,Precision,Machinist 1,1.0,pre-prismatic,pre-prismatic,0:01:40
9791,thumb-2 finger,083.mp4,4342,4521,Precision,Machinist 2,7.16,pre-prismatic,pre-prismatic,02:53.7
8967,lateral tripod,074.mp4,7527,7543,Intermediate,Machinist 2,0.64,int-lateral,int-lateral,05:01.1
7390,lateral tripod,059.mp4,2187,2202,Intermediate,Machinist 2,0.6,int-lateral,int-lateral,01:27.5
3740,precision disk,172.mp4,4767,4894,Precision,Housekeeper 2,5.08,circular,pre-circular,03:10.7
9591,ring,081.mp4,9605,9621,Power,Machinist 2,0.64,pow-prismatic,pow-cylindric,06:24.2
488,lateral pinch,043.mp4,25950,26075,Intermediate,Housekeeper 1,5.0,int-lateral,int-lateral,0:17:18
4400,ring,084.mp4,4000,4050,Power,Machinist 1,2.0,pow-prismatic,pow-cylindric,0:02:40
9436,thumb-3 finger,080.mp4,1730,1756,Precision,Machinist 2,1.04,pre-prismatic,pre-prismatic,01:09.2
8357,tripod,069.mp4,10007,10226,Precision,Machinist 2,8.76,circular,pre-circular,06:40.3
4322,thumb-2 finger,118.mp4,370,394,Precision,Housekeeper 2,0.96,pre-prismatic,pre-prismatic,00:14.8
3098,lateral tripod,158.mp4,1737,1773,Intermediate,Housekeeper 2,1.44,int-lateral,int-lateral,01:09.5
704,power sphere,044.mp4,27325,27375,Power,Housekeeper 1,2.0,circular,pow-circular,0:18:13
10117,thumb-2 finger,012.mp4,2382,2577,Precision,Machinist 2,7.8,pre-prismatic,pre-prismatic,01:35.3
5349,thumb-index finger,088.mp4,44175,44250,Precision,Machinist 1,3.0,pre-prismatic,pre-pinch,0:29:27
1064,medium wrap,047.mp4,38100,38728,Power,Housekeeper 1,25.12,pow-prismatic,pow-cylindric,0:25:24
423,medium wrap,043.mp4,14950,15050,Power,Housekeeper 1,4.0,pow-prismatic,pow-cylindric,0:09:58
3998,large diameter,176.mp4,14197,14710,Power,Housekeeper 2,20.52,pow-prismatic,pow-cylindric,09:27.9
1576,precision disk,051.mp4,40500,40558,Precision,Housekeeper 1,2.32,circular,pre-circular,0:27:00
2396,medium wrap,149.mp4,3762,3810,Power,Housekeeper 2,1.92,pow-prismatic,pow-cylindric,02:30.5
2575,medium wrap,151.mp4,2945,2964,Power,Housekeeper 2,0.76,pow-prismatic,pow-cylindric,01:57.8
1057,medium wrap,047.mp4,35700,35846,Power,Housekeeper 1,5.84,pow-prismatic,pow-cylindric,0:23:48
5755,large diameter,091.mp4,15265,15629,Power,Machinist 1,14.59,pow-prismatic,pow-cylindric,10:10.6
4595,thumb-4 finger,085.mp4,19800,19900,Precision,Machinist 1,4.0,pre-prismatic,pre-prismatic,0:13:12
3389,precision disk,162.mp4,6140,6213,Precision,Housekeeper 2,2.92,circular,pre-circular,04:05.6
3969,index finger extension,176.mp4,9960,10052,Power,Housekeeper 2,3.68,pow-prismatic,pow-oblique,06:38.4
7850,lateral tripod,064.mp4,7675,7786,Intermediate,Machinist 2,4.44,int-lateral,int-lateral,05:07.0
6991,adduction,054.mp4,1410,1794,Intermediate,Machinist 2,15.36,pre-prismatic,pre-pinch,00:56.4
5511,power sphere,090.mp4,775,825,Power,Machinist 1,2.0,circular,pow-circular,0:00:31
1381,lateral pinch,050.mp4,34600,34629,Intermediate,Housekeeper 1,1.16,int-lateral,int-lateral,0:23:04
1951,lateral pinch,111.mp4,17282,17362,Intermediate,Housekeeper 1,3.2,int-lateral,int-lateral,11:31.3
3264,tripod,159.mp4,13469,13548,Precision,Housekeeper 2,3.16,circular,pre-circular,08:58.8
4862,tripod,086.mp4,35900,35925,Precision,Machinist 1,1.0,circular,pre-circular,0:23:56
2763,lateral tripod,153.mp4,1072,1127,Intermediate,Housekeeper 2,2.2,int-lateral,int-lateral,00:42.9
9614,ring,081.mp4,14135,14168,Power,Machinist 2,1.32,pow-prismatic,pow-cylindric,09:25.4
2034,sphere-3 finger,112.mp4,6840,6883,Power,Housekeeper 1,1.72,circular,pow-circular,04:33.6
8363,thumb-3 finger,069.mp4,10740,10903,Precision,Machinist 2,6.52,pre-prismatic,pre-prismatic,07:09.6
9991,thumb-3 finger,005.mp4,550,590,Precision,Machinist 2,1.6,pre-prismatic,pre-prismatic,00:22.0
402,medium wrap,043.mp4,8825,8925,Power,Housekeeper 1,4.0,pow-prismatic,pow-cylindric,0:05:53
1226,thumb-3 finger,049.mp4,925,938,Precision,Housekeeper 1,0.52,pre-prismatic,pre-prismatic,0:00:37
7728,ring,062.mp4,12742,12812,Power,Machinist 2,2.8,pow-prismatic,pow-cylindric,08:29.7
6423,thumb-2 finger,095.mp4,17657,17695,Precision,Machinist 1,1.52,pre-prismatic,pre-prismatic,11:46.3
7548,lateral tripod,060.mp4,6627,6726,Intermediate,Machinist 2,3.96,int-lateral,int-lateral,04:25.1
6549,medium wrap,095.mp4,42070,43215,Power,Machinist 1,45.8,pow-prismatic,pow-cylindric,28:02.8
7513,thumb-4 finger,060.mp4,4770,4794,Precision,Machinist 2,0.96,pre-prismatic,pre-prismatic,03:10.8
4849,thumb-3 finger,086.mp4,28425,29700,Precision,Machinist 1,51.0,pre-prismatic,pre-prismatic,0:18:57
4987,tripod,087.mp4,25300,25450,Precision,Machinist 1,6.0,circular,pre-circular,0:16:52
8477,index finger extension,070.mp4,4152,4172,Power,Machinist 2,0.8,pow-prismatic,pow-oblique,02:46.1
6760,large diameter,096.mp4,39965,40096,Power,Machinist 1,5.24,pow-prismatic,pow-cylindric,26:38.6
187,thumb-index finger,041.mp4,39400,39450,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:26:16
2030,medium wrap,112.mp4,4997,5185,Power,Housekeeper 1,7.52,pow-prismatic,pow-cylindric,03:19.9
1173,thumb-4 finger,048.mp4,36025,36055,Precision,Housekeeper 1,1.2,pre-prismatic,pre-prismatic,0:24:01
8067,tripod,067.mp4,2655,2680,Precision,Machinist 2,1.0,circular,pre-circular,01:46.2
3999,large diameter,176.mp4,14765,14812,Power,Housekeeper 2,1.88,pow-prismatic,pow-cylindric,09:50.6
1640,power sphere,052.mp4,14800,14830,Power,Housekeeper 1,1.2,circular,pow-circular,0:09:52
2455,power sphere,149.mp4,11455,11480,Power,Housekeeper 2,1.0,circular,pow-circular,07:38.2
9806,medium wrap,001.mp4,2765,2807,Power,Machinist 2,1.7,pow-prismatic,pow-cylindric,01:50.6
1456,power sphere,051.mp4,16225,16431,Power,Housekeeper 1,8.24,circular,pow-circular,0:10:49
7011,adduction,054.mp4,3472,3588,Intermediate,Machinist 2,4.64,pre-prismatic,pre-pinch,02:18.9
6670,light tool,096.mp4,21305,21390,Power,Machinist 1,3.4,pow-prismatic,pow-oblique,14:12.2
6848,lateral pinch,098.mp4,22545,23670,Intermediate,Machinist 1,45.0,int-lateral,int-lateral,15:01.8
7085,adduction,054.mp4,14235,14327,Intermediate,Machinist 2,3.68,pre-prismatic,pre-pinch,09:29.4
726,medium wrap,044.mp4,33000,33125,Power,Housekeeper 1,5.0,pow-prismatic,pow-cylindric,0:22:00
9821,lateral pinch,001.mp4,7540,7578,Intermediate,Machinist 2,1.52,int-lateral,int-lateral,05:01.6
8376,lateral tripod,069.mp4,12280,12372,Intermediate,Machinist 2,3.68,int-lateral,int-lateral,08:11.2
4323,precision disk,118.mp4,395,779,Precision,Housekeeper 2,15.36,circular,pre-circular,00:15.8
1772,thumb-3 finger,108.mp4,4345,4462,Precision,Housekeeper 1,4.68,pre-prismatic,pre-prismatic,02:53.8
549,lateral pinch,043.mp4,40725,40825,Intermediate,Housekeeper 1,4.0,int-lateral,int-lateral,0:27:09
179,lateral pinch,041.mp4,36800,36850,Intermediate,Housekeeper 1,2.0,int-lateral,int-lateral,0:24:32
8353,tripod,069.mp4,9505,9525,Precision,Machinist 2,0.8,circular,pre-circular,06:20.2
1071,lateral tripod,047.mp4,41450,41465,Intermediate,Housekeeper 1,0.6,int-lateral,int-lateral,0:27:38
8466,thumb-2 finger,070.mp4,3320,3345,Precision,Machinist 2,1.0,pre-prismatic,pre-prismatic,02:12.8
8189,thumb-index finger,068.mp4,9007,9122,Precision,Machinist 2,4.6,pre-prismatic,pre-pinch,06:00.3
4122,adducted thumb,179.mp4,3110,3292,Power,Housekeeper 2,7.28,pow-prismatic,pow-oblique,02:04.4
8340,thumb-index finger,069.mp4,8332,8352,Precision,Machinist 2,0.8,pre-prismatic,pre-pinch,05:33.3
10249,lateral pinch,014.mp4,4377,4419,Intermediate,Machinist 2,1.7,int-lateral,int-lateral,02:55.1
6493,tripod,095.mp4,27810,27920,Precision,Machinist 1,4.4,circular,pre-circular,18:32.4
5747,tripod,091.mp4,14757,14789,Precision,Machinist 1,1.28,circular,pre-circular,09:50.3
2764,power sphere,153.mp4,1127,1148,Power,Housekeeper 2,0.84,circular,pow-circular,00:45.1
1178,lateral pinch,048.mp4,36525,36614,Intermediate,Housekeeper 1,3.56,int-lateral,int-lateral,0:24:21
4548,tripod,085.mp4,9100,9250,Precision,Machinist 1,6.0,circular,pre-circular,0:06:04
10147,lateral pinch,012.mp4,8512,8622,Intermediate,Machinist 2,4.4,int-lateral,int-lateral,05:40.5
1876,index finger extension,110.mp4,8907,8967,Power,Housekeeper 1,2.4,pow-prismatic,pow-oblique,05:56.3
7000,tripod,054.mp4,2262,2417,Precision,Machinist 2,6.2,circular,pre-circular,01:30.5
3319,medium wrap,161.mp4,5910,6502,Power,Housekeeper 2,23.68,pow-prismatic,pow-cylindric,03:56.4
8019,lateral tripod,066.mp4,8862,8878,Intermediate,Machinist 2,0.64,int-lateral,int-lateral,05:54.5
164,thumb-index finger,041.mp4,31900,32075,Precision,Housekeeper 1,7.0,pre-prismatic,pre-pinch,0:21:16
7672,tripod,062.mp4,5660,5698,Precision,Machinist 2,1.52,circular,pre-circular,03:46.4
4580,light tool,085.mp4,16325,16375,Power,Machinist 1,2.0,pow-prismatic,pow-oblique,0:10:53
9617,thumb-2 finger,082.mp4,80,152,Precision,Machinist 2,2.88,pre-prismatic,pre-prismatic,00:03.2
2784,large diameter,153.mp4,4120,4214,Power,Housekeeper 2,3.76,pow-prismatic,pow-cylindric,02:44.8
3108,tripod,158.mp4,2275,2288,Precision,Housekeeper 2,0.52,circular,pre-circular,01:31.0
6181,light tool,093.mp4,29885,29981,Power,Machinist 1,3.84,pow-prismatic,pow-oblique,19:55.4
4193,precision disk,116.mp4,2900,3051,Precision,Housekeeper 2,6.04,circular,pre-circular,01:56.0
4391,tripod,084.mp4,1275,1425,Precision,Machinist 1,6.0,circular,pre-circular,0:00:51
6683,thumb-4 finger,096.mp4,23947,23961,Precision,Machinist 1,0.56,pre-prismatic,pre-prismatic,15:57.9
8892,lateral tripod,074.mp4,520,540,Intermediate,Machinist 2,0.8,int-lateral,int-lateral,00:20.8
7995,adduction,066.mp4,4707,4730,Intermediate,Machinist 2,0.92,pre-prismatic,pre-pinch,03:08.3
5264,lateral tripod,088.mp4,29875,29900,Intermediate,Machinist 1,1.0,int-lateral,int-lateral,0:19:55
6814,lateral pinch,098.mp4,11227,11274,Intermediate,Machinist 1,1.88,int-lateral,int-lateral,07:29.1
1949,lateral pinch,111.mp4,16970,17031,Intermediate,Housekeeper 1,2.44,int-lateral,int-lateral,11:18.8
4773,tripod,086.mp4,16775,16800,Precision,Machinist 1,1.0,circular,pre-circular,0:11:11
6230,lateral pinch,094.mp4,795,806,Intermediate,Machinist 1,0.45,int-lateral,int-lateral,00:31.8
9216,tripod,078.mp4,6952,7000,Precision,Machinist 2,1.92,circular,pre-circular,04:38.1
