ID,Subject,Grasp,ADL,Video,StartFrame,EndFrame,OppType,PIP,VirtualFingers,Thumb,Duration,depthStart,depthEnd,SequenceNum
Grasp02101,subject 13,index finger extension,cooking,subject_13_gopro_seg_3.avi,14982,15039,Palm,Power,3-5,Add,1.9,14987,15044,3
Grasp02102,subject 13,extension type,cooking,subject_13_gopro_seg_3.avi,15040,15075,Pad,Power,2-4,Abd,1.17,15045,15080,4
Grasp02103,subject 13,index finger extension,cooking,subject_13_gopro_seg_3.avi,15078,16243,Palm,Power,3-5,Add,38.83,15083,16249,5
Grasp02104,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_3.avi,16277,16448,Pad,Precision,2-5,Abd,5.7,16283,16455,0
Grasp02105,subject 13,extension type,cooking,subject_13_gopro_seg_3.avi,16769,16807,Pad,Power,2-4,Abd,1.27,16776,16814,0
Grasp02106,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_3.avi,16814,16880,Pad,Precision,2-5,Abd,2.2,16821,16887,0
Grasp02107,subject 13,writing tripod,cooking,subject_13_gopro_seg_3.avi,16888,16937,Side,Precision,3,Abd,1.63,16895,16944,0
Grasp02108,subject 13,adducted thumb,cooking,subject_13_gopro_seg_3.avi,16950,17925,Palm,Power,2-5,Add,32.5,16957,17872,0
Grasp02109,subject 13,adducted thumb,cooking,subject_13_gopro_seg_4.avi,47,434,Palm,Power,2-5,Add,12.9,45,432,0
Grasp02110,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_4.avi,442,450,Pad,Precision,2-5,Abd,0.27,440,448,0
Grasp02111,subject 13,index finger extension,cooking,subject_13_gopro_seg_4.avi,451,930,Palm,Power,3-5,Add,15.97,449,928,1
Grasp02112,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_4.avi,945,966,Pad,Precision,2-5,Abd,0.7,943,964,0
Grasp02113,subject 13,adducted thumb,cooking,subject_13_gopro_seg_4.avi,967,1110,Palm,Power,2-5,Add,4.77,965,1108,1
Grasp02114,subject 13,parallel extension,cooking,subject_13_gopro_seg_4.avi,1221,1314,Pad,Precision,2-5,Abd,3.1,1219,1311,0
Grasp02115,subject 13,precision sphere,cooking,subject_13_gopro_seg_4.avi,1426,1461,Pad,Precision,2-5,Abd,1.17,1423,1458,0
Grasp02116,subject 13,precision sphere,cooking,subject_13_gopro_seg_4.avi,1474,1520,Pad,Precision,2-5,Abd,1.53,1471,1517,0
Grasp02117,subject 13,precision sphere,cooking,subject_13_gopro_seg_4.avi,1534,1603,Pad,Precision,2-5,Abd,2.3,1531,1600,0
Grasp02118,subject 13,precision sphere,cooking,subject_13_gopro_seg_4.avi,1624,1761,Pad,Precision,2-5,Abd,4.57,1621,1758,0
Grasp02119,subject 13,tripod,cooking,subject_13_gopro_seg_4.avi,1826,1873,Pad,Precision,2-3,Abd,1.57,1823,1870,0
Grasp02120,subject 13,extension type,cooking,subject_13_gopro_seg_4.avi,1891,1998,Pad,Power,2-4,Abd,3.57,1888,1995,0
Grasp02121,subject 13,lateral tripod,cooking,subject_13_gopro_seg_4.avi,2073,2111,Side,Intermediate,3,Add,1.27,2070,2101,0
Grasp02122,subject 13,index finger extension,cooking,subject_13_gopro_seg_4.avi,2119,2840,Palm,Power,3-5,Add,24.03,2109,2832,0
Grasp02123,subject 13,push,cooking,subject_13_gopro_seg_4.avi,2899,2942,NoGrip,NoGrip,NoGrip,NoGrip,1.43,2891,2934,0
Grasp02124,subject 13,push,cooking,subject_13_gopro_seg_4.avi,2962,2992,NoGrip,NoGrip,NoGrip,NoGrip,1,2954,2984,0
Grasp02125,subject 13,quadpod,cooking,subject_13_gopro_seg_4.avi,3153,3184,Pad,Precision,2-4,Abd,1.03,3145,3176,0
Grasp02126,subject 13,extension type,cooking,subject_13_gopro_seg_4.avi,3193,3235,Pad,Power,2-4,Abd,1.4,3185,3227,0
Grasp02127,subject 13,precision sphere,cooking,subject_13_gopro_seg_4.avi,3287,3353,Pad,Precision,2-5,Abd,2.2,3279,3345,0
Grasp02128,subject 13,palmar pinch,cooking,subject_13_gopro_seg_4.avi,3423,3466,Pad,Precision,2,Abd,1.43,3415,3458,0
Grasp02129,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_4.avi,3528,3546,Pad,Precision,2-5,Abd,0.6,3520,3538,0
Grasp02130,subject 13,index finger extension,cooking,subject_13_gopro_seg_4.avi,3547,4078,Palm,Power,3-5,Add,17.7,3539,4070,1
Grasp02131,subject 13,lateral tripod,cooking,subject_13_gopro_seg_4.avi,4562,4586,Side,Intermediate,3,Add,0.8,4554,4578,0
Grasp02132,subject 13,light tool,cooking,subject_13_gopro_seg_4.avi,4660,4705,Palm,Power,2-5,Add,1.5,4652,4697,0
Grasp02133,subject 13,light tool,cooking,subject_13_gopro_seg_4.avi,4706,4771,Palm,Power,2-5,Add,2.17,4698,4763,0
Grasp02134,subject 13,power disk,cooking,subject_13_gopro_seg_4.avi,4776,5069,Palm,Power,2-5,Abd,9.77,4768,5061,0
Grasp02135,subject 13,precision disk,cooking,subject_13_gopro_seg_4.avi,5068,5126,Pad,Precision,2-5,Abd,1.93,5060,5118,0
Grasp02136,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_5.avi,48,71,Pad,Precision,2-5,Abd,0.77,48,71,0
Grasp02137,subject 13,index finger extension,cooking,subject_13_gopro_seg_5.avi,72,462,Palm,Power,3-5,Add,13,72,462,1
Grasp02138,subject 13,push,cooking,subject_13_gopro_seg_5.avi,541,573,NoGrip,NoGrip,NoGrip,NoGrip,1.07,541,573,0
Grasp02139,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,111,148,Pad,Precision,2-5,Abd,1.23,111,148,0
Grasp02140,subject 13,index finger extension,cooking,subject_13_gopro_seg_6.avi,149,430,Palm,Power,3-5,Add,9.37,149,430,1
Grasp02141,subject 13,push,cooking,subject_13_gopro_seg_6.avi,436,481,NoGrip,NoGrip,NoGrip,NoGrip,1.5,436,481,0
Grasp02142,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,720,733,Pad,Precision,2-5,Abd,0.43,720,733,0
Grasp02143,subject 13,index finger extension,cooking,subject_13_gopro_seg_6.avi,734,833,Palm,Power,3-5,Add,3.3,734,833,1
Grasp02144,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,837,1171,Pad,Precision,2-5,Abd,11.13,837,1171,0
Grasp02145,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,1177,1192,Pad,Precision,2-5,Abd,0.5,1177,1192,0
Grasp02146,subject 13,index finger extension,cooking,subject_13_gopro_seg_6.avi,1193,1697,Palm,Power,3-5,Add,16.8,1193,1697,1
Grasp02147,subject 13,push,cooking,subject_13_gopro_seg_6.avi,1732,1761,NoGrip,NoGrip,NoGrip,NoGrip,0.97,1732,1761,0
Grasp02148,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_6.avi,1982,2028,Pad,Precision,2-3,Abd,1.53,1982,2028,0
Grasp02149,subject 13,light tool,cooking,subject_13_gopro_seg_6.avi,2029,2077,Palm,Power,2-5,Add,1.6,2029,2077,0
Grasp02150,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_6.avi,2083,2368,Pad,Precision,2-3,Abd,9.5,2083,2368,0
Grasp02151,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_6.avi,2464,2541,Pad,Precision,2-3,Abd,2.57,2464,2541,0
Grasp02152,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_6.avi,2567,2608,Pad,Precision,2-3,Abd,1.37,2567,2608,0
Grasp02153,subject 13,adduction grip,cooking,subject_13_gopro_seg_6.avi,2628,2651,Side,Intermediate,3,Abd,0.77,2628,2651,0
Grasp02154,subject 13,precision sphere,cooking,subject_13_gopro_seg_6.avi,2652,2692,Pad,Precision,2-5,Abd,1.33,2652,2692,1
Grasp02155,subject 13,precision disk,cooking,subject_13_gopro_seg_6.avi,2695,2745,Pad,Precision,2-5,Abd,1.67,2695,2745,0
Grasp02156,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,2921,2974,Pad,Precision,2-5,Abd,1.77,2922,2975,0
Grasp02157,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,3048,3158,Pad,Precision,2-5,Abd,3.67,3049,3159,0
Grasp02158,subject 13,adduction grip,cooking,subject_13_gopro_seg_6.avi,3215,3371,Side,Intermediate,3,Abd,5.2,3216,3372,0
Grasp02159,subject 13,precision sphere,cooking,subject_13_gopro_seg_6.avi,3389,3484,Pad,Precision,2-5,Abd,3.17,3390,3485,0
Grasp02160,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_6.avi,3485,3607,Pad,Precision,2-3,Abd,4.07,3486,3608,0
Grasp02161,subject 13,lateral,cooking,subject_13_gopro_seg_6.avi,3618,3741,Side,Intermediate,2-5,Add,4.1,3619,3742,0
Grasp02162,subject 13,palmar pinch,cooking,subject_13_gopro_seg_6.avi,3751,3825,Pad,Precision,2,Abd,2.47,3752,3826,0
Grasp02163,subject 13,tip pinch,cooking,subject_13_gopro_seg_6.avi,3994,4106,Pad,Precision,2,Abd,3.73,3995,4107,0
Grasp02164,subject 13,extension type,cooking,subject_13_gopro_seg_6.avi,4125,4158,Pad,Power,2-4,Abd,1.1,4126,4159,0
Grasp02165,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_6.avi,4164,4201,Pad,Precision,2-3,Abd,1.23,4165,4202,0
Grasp02166,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,4214,4258,Pad,Precision,2-5,Abd,1.47,4215,4259,0
Grasp02167,subject 13,prismatic 3 finger,cooking,subject_13_gopro_seg_6.avi,4280,4361,Pad,Precision,2-4,Abd,2.7,4281,4362,0
Grasp02168,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,4410,4432,Pad,Precision,2-5,Abd,0.73,4411,4433,0
Grasp02169,subject 13,index finger extension,cooking,subject_13_gopro_seg_6.avi,4433,5291,Palm,Power,3-5,Add,28.6,4434,5292,1
Grasp02170,subject 13,quadpod,cooking,subject_13_gopro_seg_6.avi,5520,5559,Pad,Precision,2-4,Abd,1.3,5523,5562,0
Grasp02171,subject 13,lateral tripod,cooking,subject_13_gopro_seg_6.avi,5565,5665,Side,Intermediate,3,Add,3.33,5568,5668,0
Grasp02172,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,5865,5881,Pad,Precision,2-5,Abd,0.53,5868,5884,0
Grasp02173,subject 13,index finger extension,cooking,subject_13_gopro_seg_6.avi,5882,6146,Palm,Power,3-5,Add,8.8,5885,6149,1
Grasp02174,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,6152,6162,Pad,Precision,2-5,Abd,0.33,6155,6165,0
Grasp02175,subject 13,index finger extension,cooking,subject_13_gopro_seg_6.avi,6163,6987,Palm,Power,3-5,Add,27.47,6166,6992,1
Grasp02176,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,6992,7005,Pad,Precision,2-5,Abd,0.43,6997,7010,0
Grasp02177,subject 13,index finger extension,cooking,subject_13_gopro_seg_6.avi,7006,7489,Palm,Power,3-5,Add,16.1,7011,7494,1
Grasp02178,subject 13,index finger extension,cooking,subject_13_gopro_seg_6.avi,7496,7734,Palm,Power,3-5,Add,7.93,7501,7739,0
Grasp02179,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,7824,8288,Pad,Precision,2-5,Abd,15.47,7829,8293,0
Grasp02180,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,8441,8466,Pad,Precision,2-5,Abd,0.83,8446,8471,0
Grasp02181,subject 13,index finger extension,cooking,subject_13_gopro_seg_6.avi,8467,8849,Palm,Power,3-5,Add,12.73,8472,8854,1
Grasp02182,subject 13,push,cooking,subject_13_gopro_seg_6.avi,8862,8938,NoGrip,NoGrip,NoGrip,NoGrip,2.53,8867,8943,0
Grasp02183,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,8960,8973,Pad,Precision,2-5,Abd,0.43,8965,8978,0
Grasp02184,subject 13,index finger extension,cooking,subject_13_gopro_seg_6.avi,8974,9194,Palm,Power,3-5,Add,7.33,8979,9199,1
Grasp02185,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_6.avi,9607,9644,Pad,Precision,2-3,Abd,1.23,9612,9649,0
Grasp02186,subject 13,parallel extension,cooking,subject_13_gopro_seg_6.avi,9662,9788,Pad,Precision,2-5,Abd,4.2,9667,9793,0
Grasp02187,subject 13,prismatic 3 finger,cooking,subject_13_gopro_seg_6.avi,9799,9811,Pad,Precision,2-4,Abd,0.4,9804,9816,0
Grasp02188,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,9817,9835,Pad,Precision,2-5,Abd,0.6,9822,9840,0
Grasp02189,subject 13,index finger extension,cooking,subject_13_gopro_seg_6.avi,9836,12555,Palm,Power,3-5,Add,90.63,9841,12560,1
Grasp02190,subject 13,tip pinch,cooking,subject_13_gopro_seg_6.avi,12564,12596,Pad,Precision,2,Abd,1.07,12569,12603,0
Grasp02191,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_6.avi,12675,12714,Pad,Precision,2-3,Abd,1.3,12682,12721,0
Grasp02192,subject 13,stick,cooking,subject_13_gopro_seg_6.avi,12715,12805,Side,Intermediate,2,Add,3,12722,12812,1
Grasp02193,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_6.avi,12807,12835,Pad,Precision,2-3,Abd,0.93,12814,12842,2
Grasp02194,subject 13,small diameter,cooking,subject_13_gopro_seg_6.avi,12036,13017,Palm,Power,2-5,Abd,32.7,12043,13024,4
Grasp02195,subject 13,medium wrap,cooking,subject_13_gopro_seg_6.avi,13072,13312,Palm,Power,2-5,Abd,8,13079,13321,0
Grasp02196,subject 13,quadpod,cooking,subject_13_gopro_seg_6.avi,13337,13419,Pad,Precision,2-4,Abd,2.73,13346,13428,0
Grasp02197,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,13499,13545,Pad,Precision,2-5,Abd,1.53,13508,13554,0
Grasp02198,subject 13,palmar pinch,cooking,subject_13_gopro_seg_6.avi,13599,13667,Pad,Precision,2,Abd,2.27,13608,13676,0
Grasp02199,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_6.avi,13668,13698,Pad,Precision,2-3,Abd,1,13677,13707,1
Grasp02200,subject 13,small diameter,cooking,subject_13_gopro_seg_6.avi,13745,13960,Palm,Power,2-5,Abd,7.17,13754,13969,0
Grasp02201,subject 13,prismatic 3 finger,cooking,subject_13_gopro_seg_6.avi,13974,14025,Pad,Precision,2-4,Abd,1.7,13983,14034,0
Grasp02202,subject 13,lateral tripod,cooking,subject_13_gopro_seg_6.avi,14049,14381,Side,Intermediate,3,Add,11.07,14058,14390,0
Grasp02203,subject 13,lateral tripod,cooking,subject_13_gopro_seg_6.avi,14448,14506,Side,Intermediate,3,Add,1.93,14452,14510,0
Grasp02204,subject 13,lateral tripod,cooking,subject_13_gopro_seg_6.avi,14532,14569,Side,Intermediate,3,Add,1.23,14536,14573,0
Grasp02205,subject 13,prismatic 3 finger,cooking,subject_13_gopro_seg_6.avi,14651,14756,Pad,Precision,2-4,Abd,3.5,14655,14760,0
Grasp02206,subject 13,lateral tripod,cooking,subject_13_gopro_seg_6.avi,14772,14903,Side,Intermediate,3,Add,4.37,14776,14907,0
Grasp02207,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_6.avi,14919,14986,Pad,Precision,2-3,Abd,2.23,14923,14990,0
Grasp02208,subject 13,writing tripod,cooking,subject_13_gopro_seg_6.avi,15013,15545,Side,Precision,3,Abd,17.73,15017,15549,0
Grasp02209,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,15560,15633,Pad,Precision,2-5,Abd,2.43,15564,15637,0
Grasp02210,subject 13,lateral tripod,cooking,subject_13_gopro_seg_6.avi,15645,15879,Side,Intermediate,3,Add,7.8,15649,15883,0
Grasp02211,subject 13,prismatic 3 finger,cooking,subject_13_gopro_seg_6.avi,15894,16025,Pad,Precision,2-4,Abd,4.37,15898,16029,0
Grasp02212,subject 13,index finger extension,cooking,subject_13_gopro_seg_6.avi,16036,16685,Palm,Power,3-5,Add,21.63,16040,16689,0
Grasp02213,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_6.avi,16695,16751,Pad,Precision,2-3,Abd,1.87,16699,16755,0
Grasp02214,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,16760,16773,Pad,Precision,2-5,Abd,0.43,16764,16777,0
Grasp02215,subject 13,index finger extension,cooking,subject_13_gopro_seg_6.avi,16774,16997,Palm,Power,3-5,Add,7.43,16778,17001,1
Grasp02216,subject 13,tripod,cooking,subject_13_gopro_seg_6.avi,17003,17161,Pad,Precision,2-3,Abd,5.27,17007,17165,0
Grasp02217,subject 13,lateral tripod,cooking,subject_13_gopro_seg_6.avi,17176,17326,Side,Intermediate,3,Add,5,17180,17330,0
Grasp02218,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_6.avi,17336,17351,Pad,Precision,2-5,Abd,0.5,17341,17356,0
Grasp02219,subject 13,index finger extension,cooking,subject_13_gopro_seg_6.avi,17352,17614,Palm,Power,3-5,Add,8.73,17357,17619,1
Grasp02220,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_7.avi,116,147,Pad,Precision,2-5,Abd,1.03,116,147,0
Grasp02221,subject 13,index finger extension,cooking,subject_13_gopro_seg_7.avi,148,361,Palm,Power,3-5,Add,7.1,148,361,1
Grasp02222,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_7.avi,401,749,Pad,Precision,2-3,Abd,11.6,401,749,0
Grasp02223,subject 13,lateral tripod,cooking,subject_13_gopro_seg_7.avi,763,906,Side,Intermediate,3,Add,4.77,763,906,0
Grasp02224,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_7.avi,922,1002,Pad,Precision,2-3,Abd,2.67,922,1002,0
Grasp02225,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_7.avi,1023,1031,Pad,Precision,2-5,Abd,0.27,1023,1031,0
Grasp02226,subject 13,index finger extension,cooking,subject_13_gopro_seg_7.avi,1032,1202,Palm,Power,3-5,Add,5.67,1032,1202,1
Grasp02227,subject 13,tripod,cooking,subject_13_gopro_seg_7.avi,1368,1458,Pad,Precision,2-3,Abd,3,1368,1458,0
Grasp02228,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_7.avi,1493,1501,Pad,Precision,2-5,Abd,0.27,1493,1501,0
Grasp02229,subject 13,index finger extension,cooking,subject_13_gopro_seg_7.avi,1502,1916,Palm,Power,3-5,Add,13.8,1502,1916,1
Grasp02230,subject 13,tripod,cooking,subject_13_gopro_seg_7.avi,1933,2149,Pad,Precision,2-3,Abd,7.2,1933,2149,0
Grasp02231,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_7.avi,2186,2196,Pad,Precision,2-5,Abd,0.33,2186,2196,0
Grasp02232,subject 13,index finger extension,cooking,subject_13_gopro_seg_7.avi,2197,2418,Palm,Power,3-5,Add,7.37,2197,2418,1
Grasp02233,subject 13,lateral tripod,cooking,subject_13_gopro_seg_7.avi,2428,2568,Side,Intermediate,3,Add,4.67,2428,2568,0
Grasp02234,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_7.avi,2601,2848,Pad,Precision,2-3,Abd,8.23,2601,2848,0
Grasp02235,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_7.avi,2860,2866,Pad,Precision,2-5,Abd,0.2,2860,2866,0
Grasp02236,subject 13,index finger extension,cooking,subject_13_gopro_seg_7.avi,2867,2999,Palm,Power,3-5,Add,4.4,2867,2999,1
Grasp02237,subject 13,lateral tripod,cooking,subject_13_gopro_seg_7.avi,3115,3338,Side,Intermediate,3,Add,7.43,3115,3338,0
Grasp02238,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_7.avi,3353,3579,Pad,Precision,2-3,Abd,7.53,3353,3579,0
Grasp02239,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_7.avi,3587,3599,Pad,Precision,2-5,Abd,0.4,3587,3599,0
Grasp02240,subject 13,index finger extension,cooking,subject_13_gopro_seg_7.avi,3600,4049,Palm,Power,3-5,Add,14.97,3600,4049,1
Grasp02241,subject 13,tripod,cooking,subject_13_gopro_seg_7.avi,4057,4092,Pad,Precision,2-3,Abd,1.17,4057,4092,0
Grasp02242,subject 13,lateral tripod,cooking,subject_13_gopro_seg_7.avi,4104,4375,Side,Intermediate,3,Add,9.03,4104,4375,0
Grasp02243,subject 13,prismatic 3 finger,cooking,subject_13_gopro_seg_7.avi,4397,4444,Pad,Precision,2-4,Abd,1.57,4397,4444,0
Grasp02244,subject 13,quadpod,cooking,subject_13_gopro_seg_7.avi,4445,4578,Pad,Precision,2-4,Abd,4.43,4445,4578,1
Grasp02245,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_7.avi,4587,4597,Pad,Precision,2-5,Abd,0.33,4587,4597,0
Grasp02246,subject 13,index finger extension,cooking,subject_13_gopro_seg_7.avi,4598,4822,Palm,Power,3-5,Add,7.47,4598,4822,1
Grasp02247,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_7.avi,4588,4598,Pad,Precision,2-5,Abd,0.33,4588,4598,0
Grasp02248,subject 13,index finger extension,cooking,subject_13_gopro_seg_7.avi,4599,4823,Palm,Power,3-5,Add,7.47,4599,4823,1
Grasp02249,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_7.avi,4868,5006,Pad,Precision,2-3,Abd,4.6,4868,5006,0
Grasp02250,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_7.avi,5030,5043,Pad,Precision,2-5,Abd,0.43,5030,5043,0
Grasp02251,subject 13,index finger extension,cooking,subject_13_gopro_seg_7.avi,5044,5168,Palm,Power,3-5,Add,4.13,5044,5168,1
Grasp02252,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_7.avi,5194,5504,Pad,Precision,2-3,Abd,10.33,5194,5504,0
Grasp02253,subject 13,lateral tripod,cooking,subject_13_gopro_seg_7.avi,5519,5683,Side,Intermediate,3,Add,5.47,5519,5683,0
Grasp02254,subject 13,tripod,cooking,subject_13_gopro_seg_7.avi,5813,5933,Pad,Precision,2-3,Abd,4,5813,5933,0
Grasp02255,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_7.avi,5942,5951,Pad,Precision,2-5,Abd,0.3,5942,5951,0
Grasp02256,subject 13,index finger extension,cooking,subject_13_gopro_seg_7.avi,5952,6388,Palm,Power,3-5,Add,14.53,5952,6388,1
Grasp02257,subject 13,palmar pinch,cooking,subject_13_gopro_seg_7.avi,6395,6429,Pad,Precision,2,Abd,1.13,6395,6429,0
Grasp02258,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_7.avi,6441,6452,Pad,Precision,2-5,Abd,0.37,6441,6452,0
Grasp02259,subject 13,index finger extension,cooking,subject_13_gopro_seg_7.avi,6453,6570,Palm,Power,3-5,Add,3.9,6453,6570,1
Grasp02260,subject 13,lateral tripod,cooking,subject_13_gopro_seg_7.avi,7046,7186,Side,Intermediate,3,Add,4.67,7046,7186,0
Grasp02261,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_7.avi,7223,7301,Pad,Precision,2-3,Abd,2.6,7223,7301,0
Grasp02262,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_7.avi,7323,7336,Pad,Precision,2-5,Abd,0.43,7323,7336,0
Grasp02263,subject 13,index finger extension,cooking,subject_13_gopro_seg_7.avi,7337,7790,Palm,Power,3-5,Add,15.1,7337,7790,1
Grasp02264,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_7.avi,7812,7906,Pad,Precision,2-3,Abd,3.13,7812,7906,0
Grasp02265,subject 13,lateral tripod,cooking,subject_13_gopro_seg_7.avi,7913,8041,Side,Intermediate,3,Add,4.27,7913,8041,0
Grasp02266,subject 13,quadpod,cooking,subject_13_gopro_seg_7.avi,8053,8205,Pad,Precision,2-4,Abd,5.07,8053,8205,0
Grasp02267,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_7.avi,8225,8240,Pad,Precision,2-5,Abd,0.5,8225,8240,0
Grasp02268,subject 13,index finger extension,cooking,subject_13_gopro_seg_7.avi,8241,8355,Palm,Power,3-5,Add,3.8,8241,8355,1
Grasp02269,subject 13,lateral tripod,cooking,subject_13_gopro_seg_7.avi,8365,8569,Side,Intermediate,3,Add,6.8,8365,8569,0
Grasp02270,subject 13,quadpod,cooking,subject_13_gopro_seg_7.avi,8594,8867,Pad,Precision,2-4,Abd,9.1,8594,8867,0
Grasp02271,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_7.avi,8879,8887,Pad,Precision,2-5,Abd,0.27,8879,8887,0
Grasp02272,subject 13,index finger extension,cooking,subject_13_gopro_seg_7.avi,8888,9450,Palm,Power,3-5,Add,18.73,8888,9450,1
Grasp02273,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_7.avi,9460,9520,Pad,Precision,2-3,Abd,2,9460,9520,0
Grasp02274,subject 13,lateral tripod,cooking,subject_13_gopro_seg_7.avi,9536,9694,Side,Intermediate,3,Add,5.27,9536,9694,0
Grasp02275,subject 13,prismatic 2 finger,cooking,subject_13_gopro_seg_7.avi,9981,10053,Pad,Precision,2-3,Abd,2.4,9981,10053,0
Grasp02276,subject 13,prismatic 4 finger,cooking,subject_13_gopro_seg_7.avi,10068,10080,Pad,Precision,2-5,Abd,0.4,10068,10080,0
